timeest,temperaturec,dewpointc,humidity,sealevelpressurehpa,visibilitykm,winddirection,windspeedkmh,gustspeedkmh,precipitationmm,events,conditions,winddirdegrees,dateutc
8:51 PM,-2.8,-8.9,63,1026.7,16.1,WNW,11.1,0,0.0,,Clear,290,2012-01-09 01:51:00
9:51 PM,-3.9,-9.4,66,1026.9,16.1,NW,18.5,0,0.0,,Clear,320,2012-01-09 02:51:00
10:51 PM,-5.0,-9.4,72,1027.3,16.1,WSW,5.6,0,0.0,,Clear,250,2012-01-09 03:51:00
11:51 PM,-5.0,-9.4,72,1027.3,16.1,Calm,0,0,0.0,,Scattered Clouds,0,2012-01-09 04:51:00
12:51 AM,-6.1,-9.4,78,1027.1,16.1,Calm,0,0,0.0,0.0,Mostly Cloudy,0,2012-01-09 05:51:00
1:51 AM,-6.7,-9.4,81,1027.3,16.1,SW,5.6,0,0.0,0.0,Overcast,230,2012-01-09 06:51:00
2:51 AM,-6.1,-8.9,81,1027.2,16.1,Calm,0,0,0.0,0.0,Overcast,0,2012-01-09 07:51:00
3:51 AM,-5.6,-8.3,82,1026.8,16.1,Calm,0,0,0.0,0.0,Overcast,0,2012-01-09 08:51:00
4:51 AM,-5.6,-8.3,82,1026.6,16.1,Calm,0,0,0.0,0.0,Overcast,0,2012-01-09 09:51:00
5:51 AM,-5.0,-8.3,78,1026.4,16.1,Calm,0,0,0.0,0.0,Overcast,0,2012-01-09 10:51:00
6:51 AM,-5.0,-7.8,81,1026.2,16.1,South,5.6,0,0.0,0.0,Overcast,180,2012-01-09 11:51:00
7:51 AM,-4.4,-7.8,77,1026.1,16.1,South,9.3,0,0.0,0.0,Overcast,180,2012-01-09 12:51:00
8:51 AM,-4.4,-7.8,77,1026.1,16.1,South,11.1,0,0.0,0.0,Overcast,170,2012-01-09 13:51:00
9:51 AM,-3.3,-8.3,69,1025.8,16.1,South,9.3,0,0.0,0.0,Overcast,180,2012-01-09 14:51:00
10:51 AM,-2.8,-8.3,66,1024.8,16.1,SSE,9.3,0,0.0,0.0,Mostly Cloudy,160,2012-01-09 15:51:00
11:51 AM,-0.6,-7.8,59,1023.2,16.1,SSE,13.0,0,0.0,0.0,Partly Cloudy,150,2012-01-09 16:51:00
12:51 PM,1.1,-7.8,52,1021.5,16.1,South,9.3,0,0.0,0.0,Clear,180,2012-01-09 17:51:00
1:51 PM,2.2,-7.8,48,1020.1,16.1,South,13.0,0,0.0,0.0,Partly Cloudy,170,2012-01-09 18:51:00
2:51 PM,3.3,-7.8,45,1019.5,16.1,South,11.1,0,0.0,0.0,Mostly Cloudy,170,2012-01-09 19:51:00
3:51 PM,2.8,-8.9,42,1018.9,16.1,South,18.5,0,0.0,0.0,Mostly Cloudy,180,2012-01-09 20:51:00
4:51 PM,1.7,-8.9,46,1018.5,16.1,SSE,7.4,0,0.0,0.0,Mostly Cloudy,160,2012-01-09 21:51:00
5:51 PM,2.2,-9.4,43,1018.0,16.1,SSE,13.0,0,0.0,0.0,Mostly Cloudy,160,2012-01-09 22:51:00
6:51 PM,1.7,-11.1,39,1017.6,16.1,South,13.0,0,0.0,0.0,Mostly Cloudy,180,2012-01-09 23:51:00
7:51 PM,1.7,-10.0,42,1017.0,16.1,South,16.7,0,0.0,0.0,Scattered Clouds,170,2012-01-10 00:51:00
8:51 PM,1.7,-10.6,40,1016.3,16.1,South,16.7,0,0.0,0.0,Mostly Cloudy,170,2012-01-10 01:51:00
9:51 PM,1.7,-10.6,40,1015.2,16.1,SSE,18.5,29.6,0.0,0.0,Overcast,160,2012-01-10 02:51:00
10:51 PM,1.7,-10.0,42,1014.6,16.1,South,16.7,33.3,0.0,0.0,Overcast,180,2012-01-10 03:51:00
11:51 PM,1.1,-9.4,46,1013.6,16.1,South,18.5,0,0.0,0.0,Overcast,170,2012-01-10 04:51:00
12:51 AM,1.1,-7.8,52,1012.8,16.1,South,18.5,0,0.0,,Overcast,170,2012-01-10 05:51:00
1:51 AM,0.6,-6.7,59,1012.4,16.1,South,14.8,0,0.0,,Overcast,180,2012-01-10 06:51:00
2:51 AM,0.0,-6.7,61,1011.4,16.1,South,13.0,0,0.0,,Overcast,170,2012-01-10 07:51:00
3:51 AM,-0.6,-6.7,64,1010.9,16.1,South,11.1,0,0.0,,Scattered Clouds,170,2012-01-10 08:51:00
4:51 AM,-0.6,-6.7,64,1009.9,16.1,SSE,11.1,0,0.0,,Mostly Cloudy,160,2012-01-10 09:51:00
5:51 AM,-1.1,-7.2,64,1010.0,16.1,South,13.0,0,0.0,,Mostly Cloudy,170,2012-01-10 10:51:00
6:51 AM,-0.6,-6.7,64,1010.6,16.1,South,14.8,0,0.0,,Overcast,170,2012-01-10 11:51:00
7:51 AM,0.0,-6.7,61,1010.6,16.1,SSE,9.3,0,0.0,,Overcast,160,2012-01-10 12:51:00
8:51 AM,0.0,-6.1,64,1010.8,16.1,South,13.0,0,0.0,,Overcast,170,2012-01-10 13:51:00
9:51 AM,0.6,-6.1,61,1011.5,16.1,South,11.1,0,0.0,,Overcast,170,2012-01-10 14:51:00
10:51 AM,1.1,-5.6,61,1011.3,16.1,SSE,13.0,0,0.0,,Overcast,160,2012-01-10 15:51:00
11:51 AM,1.1,-5.0,64,1010.9,16.1,SE,5.6,0,0.0,Snow,Light Snow,140,2012-01-10 16:51:00
12:51 PM,2.2,-4.4,62,1010.2,16.1,South,11.1,0,0.0,,Mostly Cloudy,170,2012-01-10 17:51:00
1:51 PM,5.0,-2.2,60,1009.8,16.1,West,14.8,31.5,0.0,,Overcast,280,2012-01-10 18:51:00
2:51 PM,5.0,-3.3,55,1010.5,16.1,WNW,20.4,37.0,0.0,,Overcast,300,2012-01-10 19:51:00
3:51 PM,4.4,-2.8,60,1011.8,16.1,WNW,14.8,35.2,0.0,,Mostly Cloudy,290,2012-01-10 20:51:00
4:51 PM,4.4,-2.8,60,1013.2,16.1,West,16.7,0,0.0,,Overcast,280,2012-01-10 21:51:00
5:51 PM,3.9,-3.9,57,1014.0,16.1,WNW,20.4,0,0.0,,Mostly Cloudy,290,2012-01-10 22:51:00
6:51 PM,3.9,-4.4,55,1014.4,16.1,WNW,14.8,0,0.0,,Overcast,300,2012-01-10 23:51:00
7:51 PM,4.0,-4.0,56,1014.4,16.1,WNW,20.4,35.2,0.0,,Overcast,290,2012-01-11 00:51:00
8:51 PM,3.9,-5.0,53,1015.0,16.1,WNW,20.4,0,0.0,,Overcast,290,2012-01-11 01:51:00
9:51 PM,3.3,-4.4,57,1015.4,16.1,WNW,22.2,31.5,0.0,,Overcast,300,2012-01-11 02:51:00
10:51 PM,2.8,-4.4,59,1015.7,16.1,West,9.3,0,0.0,,Mostly Cloudy,280,2012-01-11 03:51:00
11:51 PM,2.8,-3.9,62,1015.8,16.1,WNW,7.4,0,0.0,,Overcast,290,2012-01-11 04:51:00
12:51 AM,2.2,-4.4,62,1015.6,16.1,WNW,14.8,0,0.0,0.0,Mostly Cloudy,290,2012-01-11 05:51:00
1:51 AM,-0.6,-5.0,72,1015.7,16.1,West,7.4,0,0.0,0.0,Scattered Clouds,280,2012-01-11 06:51:00
2:51 AM,0.0,-4.4,73,1016.2,16.1,WNW,7.4,0,0.0,0.0,Mostly Cloudy,300,2012-01-11 07:51:00
3:51 AM,-2.2,-5.0,81,1016.6,16.1,North,9.3,0,0.0,0.0,Partly Cloudy,350,2012-01-11 08:51:00
4:51 AM,-2.8,-5.6,81,1017.1,16.1,North,7.4,0,0.0,0.0,Mostly Cloudy,360,2012-01-11 09:51:00
5:51 AM,-3.3,-6.7,78,1018.0,16.1,NNE,5.6,0,0.0,0.0,Scattered Clouds,20,2012-01-11 10:51:00
6:51 AM,-3.3,-7.2,75,1018.7,16.1,North,7.4,0,0.0,0.0,Mostly Cloudy,360,2012-01-11 11:51:00
7:51 AM,-3.0,-7.0,74,1019.2,16.1,NNE,11.1,0,0.0,0.0,Overcast,20,2012-01-11 12:51:00
8:51 AM,-2.8,-7.8,69,1020.0,16.1,NNE,7.4,0,0.0,0.0,Mostly Cloudy,20,2012-01-11 13:51:00
9:51 AM,-2.2,-7.8,66,1019.6,16.1,North,11.1,0,0.0,0.0,Mostly Cloudy,10,2012-01-11 14:51:00
10:51 AM,-0.6,-7.8,59,1019.6,16.1,Calm,0,0,0.0,0.0,Scattered Clouds,0,2012-01-11 15:51:00
11:51 AM,1.1,-7.2,54,1018.1,16.1,NE,7.4,0,0.0,0.0,Scattered Clouds,50,2012-01-11 16:51:00
12:51 PM,2.0,-6.0,56,1017.2,16.1,Calm,0,0,0.0,0.0,Scattered Clouds,0,2012-01-11 17:51:00
1:51 PM,3.9,-5.6,50,1016.9,16.1,Variable,7.4,0,0.0,0.0,Mostly Cloudy,0,2012-01-11 18:51:00
2:51 PM,4.4,-5.6,49,1016.5,16.1,ENE,5.6,0,0.0,0.0,Scattered Clouds,70,2012-01-11 19:51:00
3:51 PM,2.8,-5.0,57,1016.0,16.1,East,5.6,0,0.0,0.0,Mostly Cloudy,80,2012-01-11 20:51:00
4:51 PM,1.1,-6.1,59,1016.0,16.1,NNE,7.4,0,0.0,0.0,Mostly Cloudy,20,2012-01-11 21:51:00
5:51 PM,-0.6,-6.7,64,1016.2,16.1,NNE,7.4,0,0.0,0.0,Mostly Cloudy,20,2012-01-11 22:51:00
6:51 PM,-1.7,-7.2,67,1015.8,16.1,North,7.4,0,0.0,0.0,Mostly Cloudy,10,2012-01-11 23:51:00
7:51 PM,-1.7,-6.7,69,1016.0,16.1,NNW,5.6,0,0.0,0.0,Mostly Cloudy,340,2012-01-12 00:51:00
8:51 PM,-1.7,-6.1,72,1015.2,16.1,Calm,0,0,0.0,0.0,Mostly Cloudy,0,2012-01-12 01:51:00
9:51 PM,-1.7,-6.1,72,1015.3,16.1,Calm,0,0,0.0,0.0,Mostly Cloudy,0,2012-01-12 02:51:00
10:51 PM,3.0,-2.0,70,1014.4,16.1,SE,11.1,0,0.0,0.0,Mostly Cloudy,130,2012-01-12 03:51:00
11:39 PM,3.0,-2.0,70,1013.8,16.1,ESE,11.1,0,0.0,0.0,Overcast,120,2012-01-12 04:39:00
11:51 PM,3.3,-1.7,70,1013.7,16.1,East,5.6,0,0.0,0.0,Overcast,100,2012-01-12 04:51:00
12:42 AM,3.0,-2.0,70,1012.4,16.1,SE,16.7,31.5,0.0,Rain,Light Ice Pellets,130,2012-01-12 05:42:00
12:51 AM,2.8,-1.7,73,1012.4,16.1,ESE,11.1,27.8,0.0,Rain,Light Rain,120,2012-01-12 05:51:00
1:08 AM,3.0,-2.0,70,1012.1,16.1,SE,11.1,0,0.0,Rain,Light Rain,140,2012-01-12 06:08:00
1:46 AM,2.0,-1.0,81,1011.7,12.9,SSE,9.3,0,0.02,Rain-Snow,Light Snow,160,2012-01-12 06:46:00
1:51 AM,2.2,-1.1,79,1012.1,12.9,SSE,9.3,0,0.02,Rain-Snow,Light Snow,160,2012-01-12 06:51:00
2:22 AM,1.0,-1.0,87,1011.7,4.0,SSE,5.6,0,0.01,Snow,Light Snow,160,2012-01-12 07:22:00
2:38 AM,1.0,0.0,93,1011.4,2.0,Calm,0,0,0.03,Snow,Light Snow,0,2012-01-12 07:38:00
2:51 AM,0.6,0.0,96,1011.6,1.6,Calm,0,0,0.05,Snow,Light Snow,0,2012-01-12 07:51:00
3:01 AM,0.0,-1.0,93,1011.1,1.2,Calm,0,0,0.02,Snow,Light Snow,0,2012-01-12 08:01:00
3:10 AM,0.0,-1.0,93,1011.1,1.2,North,9.3,0,0.03,Snow,Light Snow,350,2012-01-12 08:10:00
3:35 AM,0.0,0.0,100,1010.4,0.8,Calm,0,0,0.08,Snow,Light Snow,0,2012-01-12 08:35:00
3:51 AM,0.0,0.0,100,1010.7,0.8,Calm,0,0,0.11,Snow,Light Snow,0,2012-01-12 08:51:00
3:58 AM,0.0,0.0,100,1010.0,1.2,Calm,0,0,0.01,Snow,Light Snow,0,2012-01-12 08:58:00
4:51 AM,0.0,0.0,100,1009.0,1.6,North,11.1,0,0.09,Snow,Light Snow,360,2012-01-12 09:51:00
5:43 AM,1.0,0.0,93,1007.3,3.2,North,14.8,0,0.05,Snow,Light Snow,10,2012-01-12 10:43:00
5:51 AM,0.6,0.0,96,1007.3,4.8,North,13.0,0,0.06,Snow,Light Snow,10,2012-01-12 10:51:00
6:43 AM,1.0,0.0,93,1006.0,8.0,North,9.3,0,0.03,Rain-Snow,Light Snow,350,2012-01-12 11:43:00
6:51 AM,0.6,0.0,96,1006.2,4.0,North,9.3,0,0.04,Rain-Snow,Light Snow,350,2012-01-12 11:51:00
6:53 AM,1.0,0.0,93,1006.0,4.0,North,11.1,0,0.0,Rain-Snow,Light Ice Pellets,360,2012-01-12 11:53:00
7:18 AM,1.0,0.0,93,1005.6,4.0,North,9.3,0,0.02,Rain-Snow,Light Snow,360,2012-01-12 12:18:00
7:28 AM,1.0,0.0,93,1005.3,8.0,North,11.1,0,0.02,Rain-Snow,Light Snow,10,2012-01-12 12:28:00
7:37 AM,1.0,0.0,93,1005.3,8.0,NNE,14.8,0,0.02,Rain,Light Ice Pellets,30,2012-01-12 12:37:00
7:51 AM,0.6,0.0,96,1005.3,8.0,North,16.7,0,0.03,Rain,Light Rain,10,2012-01-12 12:51:00
7:59 AM,1.0,0.0,93,1005.0,9.7,NNE,14.8,0,0.0,Rain,Light Rain,20,2012-01-12 12:59:00
8:51 AM,1.1,0.0,92,1005.0,16.1,North,11.1,0,0.0,Rain,Light Rain,360,2012-01-12 13:51:00
9:20 AM,2.0,-1.0,81,1003.9,16.1,NNE,13.0,0,0.01,Rain,Light Ice Pellets,30,2012-01-12 14:20:00
9:27 AM,2.0,-1.0,81,1003.9,3.2,North,13.0,0,0.02,Snow,Heavy Ice Pellets,10,2012-01-12 14:27:00
9:33 AM,1.0,-1.0,87,1003.9,4.8,North,11.1,0,0.05,Snow,Ice Pellets,10,2012-01-12 14:33:00
9:51 AM,0.6,0.0,96,1004.1,4.8,NNW,13.0,0,0.09,Snow,Ice Pellets,340,2012-01-12 14:51:00
9:59 AM,1.0,0.0,93,1003.6,6.4,North,11.1,0,0.01,Rain,Light Ice Pellets,350,2012-01-12 14:59:00
10:51 AM,1.1,0.0,92,1003.3,4.0,North,13.0,0,0.03,Rain-Snow,Light Snow,10,2012-01-12 15:51:00
11:02 AM,1.0,0.0,93,1002.6,4.8,North,14.8,0,0.01,Rain-Snow,Light Ice Pellets,10,2012-01-12 16:02:00
11:25 AM,1.0,0.0,93,1001.6,14.5,NNE,13.0,0,0.02,Rain-Snow,Light Snow,20,2012-01-12 16:25:00
11:51 AM,1.7,0.0,89,1001.2,16.1,NNE,14.8,0,0.02,Rain,Light Rain,20,2012-01-12 16:51:00
12:51 PM,1.1,0.0,92,1000.8,16.1,NNW,14.8,0,0.0,,Overcast,340,2012-01-12 17:51:00
1:33 PM,1.0,1.0,100,1000.2,4.8,NW,7.4,0,0.0,,Light Drizzle,320,2012-01-12 18:33:00
1:51 PM,1.1,0.0,92,1000.8,4.8,NNW,7.4,0,0.01,,Light Drizzle,340,2012-01-12 18:51:00
2:11 PM,1.0,0.0,93,1000.2,4.0,NNW,9.3,0,0.0,,Light Drizzle,330,2012-01-12 19:11:00
2:16 PM,1.0,0.0,93,1000.2,4.8,NNW,9.3,0,0.0,,Light Drizzle,340,2012-01-12 19:16:00
2:38 PM,1.0,1.0,100,1000.2,2.4,North,5.6,0,0.0,,Light Drizzle,350,2012-01-12 19:38:00
2:51 PM,1.1,0.6,96,1000.5,2.4,North,5.6,0,0.01,,Light Drizzle,350,2012-01-12 19:51:00
3:51 PM,1.1,0.6,96,1000.4,2.4,North,7.4,0,0.0,,Light Drizzle,350,2012-01-12 20:51:00
4:07 PM,1.0,1.0,100,1000.2,4.8,NNW,5.6,0,0.0,,Light Drizzle,340,2012-01-12 21:07:00
4:25 PM,1.0,1.0,100,1000.6,4.8,NW,5.6,0,0.0,,Light Drizzle,320,2012-01-12 21:25:00
4:51 PM,0.6,0.6,100,1000.8,4.8,Calm,0,0,0.0,,Light Drizzle,0,2012-01-12 21:51:00
5:09 PM,1.0,0.0,93,1000.6,9.7,NNW,5.6,0,0.0,,Overcast,340,2012-01-12 22:09:00
5:27 PM,1.0,1.0,100,1000.9,12.9,Calm,0,0,0.0,,Overcast,0,2012-01-12 22:27:00
5:51 PM,1.1,0.6,96,1001.3,9.7,Calm,0,0,0.0,,Light Drizzle,0,2012-01-12 22:51:00
6:18 PM,1.0,1.0,100,1000.6,4.8,Calm,0,0,0.0,,Light Drizzle,0,2012-01-12 23:18:00
6:44 PM,1.0,1.0,100,1000.9,3.2,Calm,0,0,0.0,,Light Drizzle,0,2012-01-12 23:44:00
6:51 PM,0.6,0.6,100,1001.2,3.2,Calm,0,0,0.0,,Light Drizzle,0,2012-01-12 23:51:00
6:59 PM,1.0,1.0,100,1000.9,3.2,Calm,0,0,0.01,,Light Drizzle,0,2012-01-12 23:59:00
7:25 PM,1.0,1.0,100,1000.6,3.2,Calm,0,0,0.01,,Light Drizzle,0,2012-01-13 00:25:00
7:51 PM,0.6,0.0,96,1000.7,3.2,Calm,0,0,0.01,,Light Drizzle,0,2012-01-13 00:51:00
8:51 PM,0.6,0.6,100,1000.7,3.2,Calm,0,0,0.0,,Overcast,0,2012-01-13 01:51:00
9:31 PM,1.0,1.0,100,1000.2,4.8,SSE,5.6,0,0.0,,Light Drizzle,150,2012-01-13 02:31:00
9:51 PM,1.7,0.6,92,1000.3,14.5,SE,7.4,0,0.0,,Overcast,140,2012-01-13 02:51:00
10:01 PM,2.0,1.0,93,999.9,16.1,SSE,5.6,0,0.0,,Overcast,150,2012-01-13 03:01:00
10:32 PM,2.0,1.0,93,999.5,16.1,SSE,7.4,0,0.0,,Overcast,150,2012-01-13 03:32:00
10:51 PM,1.7,0.6,92,999.7,16.1,SSE,9.3,0,0.0,,Overcast,150,2012-01-13 03:51:00
11:51 PM,1.7,0.6,92,998.9,16.1,Calm,0,0,0.0,,Overcast,0,2012-01-13 04:51:00
12:51 AM,1.7,0.6,92,998.3,16.1,South,11.1,0,0.0,,Overcast,170,2012-01-13 05:51:00
1:11 AM,2.0,1.0,93,997.9,16.1,SSE,7.4,0,0.0,,Overcast,150,2012-01-13 06:11:00
1:51 AM,1.7,1.1,96,998.1,11.3,SSE,11.1,0,0.0,Rain,Light Rain,160,2012-01-13 06:51:00
2:39 AM,2.0,1.0,93,996.8,16.1,SSE,7.4,0,0.01,,Overcast,150,2012-01-13 07:39:00
2:51 AM,2.0,1.0,93,996.5,16.1,SSE,9.3,0,0.0,,Overcast,150,2012-01-13 07:51:00
3:51 AM,1.1,0.6,96,995.1,16.1,Calm,0,0,0.0,,Overcast,0,2012-01-13 08:51:00
4:46 AM,1.0,1.0,100,993.8,14.5,Calm,0,0,0.0,,Overcast,0,2012-01-13 09:46:00
4:51 AM,1.1,1.1,100,993.8,14.5,Calm,0,0,0.0,,Overcast,0,2012-01-13 09:51:00
5:17 AM,1.0,1.0,100,992.4,14.5,Calm,0,0,0.0,Fog,Patches of Fog,0,2012-01-13 10:17:00
5:51 AM,1.7,0.6,92,991.6,9.7,Calm,0,0,0.0,Fog-Rain,Light Rain,0,2012-01-13 10:51:00
5:59 AM,1.0,1.0,100,991.4,6.4,Calm,0,0,0.0,Fog,Patches of Fog,0,2012-01-13 10:59:00
6:04 AM,1.0,1.0,100,991.1,3.2,NNW,5.6,0,0.0,,Overcast,330,2012-01-13 11:04:00
6:09 AM,1.0,1.0,100,990.7,1.2,Calm,0,0,0.0,Rain,Light Rain,0,2012-01-13 11:09:00
6:38 AM,1.0,1.0,100,990.7,1.2,Calm,0,0,0.0,Rain,Light Rain,0,2012-01-13 11:38:00
6:51 AM,1.1,1.1,100,990.5,3.2,Calm,0,0,0.0,,Light Drizzle,0,2012-01-13 11:51:00
7:19 AM,1.0,1.0,100,989.4,2.4,Calm,0,0,0.0,,Light Drizzle,0,2012-01-13 12:19:00
7:51 AM,1.0,1.0,100,988.4,2.4,NNW,7.4,0,0.0,,Overcast,340,2012-01-13 12:51:00
8:01 AM,1.0,1.0,100,988.4,3.2,Calm,0,0,0.0,,Overcast,0,2012-01-13 13:01:00
8:08 AM,1.0,1.0,100,988.0,3.2,Calm,0,0,0.0,Fog,Patches of Fog,0,2012-01-13 13:08:00
8:28 AM,2.0,1.0,93,988.0,1.6,NNW,9.3,0,0.0,Fog,Patches of Fog,340,2012-01-13 13:28:00
8:38 AM,1.0,1.0,100,987.7,1.2,Calm,0,0,0.0,,Overcast,0,2012-01-13 13:38:00
8:51 AM,1.1,1.1,100,987.7,1.6,Calm,0,0,0.0,Rain,Light Rain,0,2012-01-13 13:51:00
8:56 AM,1.0,1.0,100,987.4,1.2,NW,5.6,0,0.0,Rain,Light Rain,310,2012-01-13 13:56:00
9:08 AM,2.0,1.0,93,987.7,2.8,West,16.7,0,0.02,Rain,Light Rain,270,2012-01-13 14:08:00
9:15 AM,2.0,2.0,100,988.0,2.8,West,13.0,0,0.02,Rain,Light Rain,270,2012-01-13 14:15:00
9:37 AM,3.0,2.0,93,988.7,6.4,West,38.9,53.7,0.06,Rain,Rain,260,2012-01-13 14:37:00
9:46 AM,2.0,0.0,87,988.7,9.7,West,40.7,61.1,0.06,Rain,Light Rain,280,2012-01-13 14:46:00
9:51 AM,2.2,-0.6,82,989.1,16.1,West,44.4,57.4,0.06,,Overcast,270,2012-01-13 14:51:00
10:14 AM,1.0,-1.0,87,989.1,4.0,West,37.0,50.0,0.0,Snow,Light Snow,280,2012-01-13 15:14:00
10:20 AM,1.0,-1.0,87,989.4,6.4,West,25.9,53.7,0.0,Snow,Light Snow,270,2012-01-13 15:20:00
10:51 AM,1.7,-1.7,78,990.1,16.1,West,24.1,40.7,0.0,,Mostly Cloudy,260,2012-01-13 15:51:00
11:51 AM,1.1,-3.3,73,990.9,14.5,WNW,33.3,50.0,0.0,Snow,Light Snow,290,2012-01-13 16:51:00
12:22 PM,0.0,-3.0,80,990.7,2.8,WNW,31.5,40.7,0.0,Snow,Light Snow,300,2012-01-13 17:22:00
12:51 PM,-1.1,-3.3,85,991.8,1.6,WNW,14.8,0,0.0,Snow,Light Snow,290,2012-01-13 17:51:00
1:01 PM,-1.0,-3.0,86,991.8,4.8,WNW,24.1,31.5,0.0,Snow,Light Snow,290,2012-01-13 18:01:00
1:19 PM,-1.0,-4.0,80,991.8,16.1,West,18.5,37.0,0.0,,Mostly Cloudy,280,2012-01-13 18:19:00
1:51 PM,-0.6,-5.6,69,992.9,16.1,West,20.4,37.0,0.0,,Overcast,260,2012-01-13 18:51:00
2:51 PM,-1.7,-8.3,61,994.6,16.1,WSW,33.3,57.4,0.0,Snow,Light Snow,250,2012-01-13 19:51:00
3:51 PM,-2.2,-8.9,61,995.9,16.1,WSW,22.2,35.2,0.0,,Mostly Cloudy,240,2012-01-13 20:51:00
4:51 PM,-2.8,-8.9,63,997.3,12.9,SW,33.3,44.4,0.0,Snow,Light Snow,220,2012-01-13 21:51:00
5:51 PM,-2.8,-8.9,63,998.3,16.1,WSW,24.1,37.0,0.0,Snow,Light Snow,240,2012-01-13 22:51:00
6:51 PM,-1.7,-8.3,61,999.9,16.1,SW,20.4,38.9,0.0,,Overcast,230,2012-01-13 23:51:00
7:51 PM,-1.7,-7.8,64,1000.8,16.1,WSW,25.9,37.0,0.0,,Overcast,240,2012-01-14 00:51:00
8:51 PM,-1.1,-7.8,61,1002.2,16.1,WSW,22.2,37.0,0.0,,Overcast,250,2012-01-14 01:51:00
9:51 PM,-1.1,-7.2,64,1003.0,14.5,West,24.1,40.7,0.0,Snow,Light Snow,260,2012-01-14 02:51:00
10:51 PM,-1.1,-7.8,61,1004.4,16.1,WSW,22.2,31.5,0.0,Snow,Light Snow,240,2012-01-14 03:51:00
11:51 PM,-1.7,-7.8,64,1004.8,16.1,WSW,24.1,35.2,0.0,Snow,Light Snow,250,2012-01-14 04:51:00
12:51 AM,-1.7,-7.8,64,1005.1,16.1,West,16.7,42.6,0.0,Snow,Light Snow,260,2012-01-14 05:51:00
1:51 AM,-1.7,-7.8,64,1005.8,16.1,West,22.2,35.2,0.0,Snow,Light Snow,270,2012-01-14 06:51:00
2:51 AM,-2.2,-7.8,66,1006.8,16.1,WSW,14.8,0,0.0,,Overcast,250,2012-01-14 07:51:00
3:51 AM,-2.2,-7.8,66,1007.2,11.3,West,18.5,0,0.0,Snow,Light Snow,260,2012-01-14 08:51:00
4:31 AM,-3.0,-7.0,74,1007.0,3.2,West,22.2,0,0.0,Snow,Light Snow,280,2012-01-14 09:31:00
4:51 AM,-3.3,-6.1,81,1007.8,3.2,West,20.4,0,0.0,Snow,Light Snow,260,2012-01-14 09:51:00
5:15 AM,-3.0,-7.0,74,1007.3,8.0,West,24.1,35.2,0.0,Snow,Light Snow,280,2012-01-14 10:15:00
5:51 AM,-3.3,-7.8,71,1008.5,16.1,WNW,27.8,38.9,0.0,,Overcast,300,2012-01-14 10:51:00
6:13 AM,-4.0,-8.0,74,1008.4,16.1,NW,20.4,0,0.0,,Overcast,310,2012-01-14 11:13:00
6:51 AM,-5.0,-9.4,72,1009.6,16.1,WNW,22.2,37.0,0.0,,Overcast,300,2012-01-14 11:51:00
7:51 AM,-5.0,-10.6,65,1010.8,16.1,WNW,22.2,37.0,0.0,,Overcast,300,2012-01-14 12:51:00
8:42 AM,-6.0,-10.0,74,1012.1,16.1,WNW,22.2,0,0.0,,Overcast,300,2012-01-14 13:42:00
8:51 AM,-5.6,-10.0,72,1012.7,16.1,WNW,20.4,31.5,0.0,,Overcast,300,2012-01-14 13:51:00
9:33 AM,-6.0,-11.0,68,1013.1,16.1,West,27.8,38.9,0.0,,Mostly Cloudy,280,2012-01-14 14:33:00
9:51 AM,-6.0,-11.0,68,1013.4,16.1,WNW,35.2,48.2,0.0,,Overcast,300,2012-01-14 14:51:00
10:51 AM,-6.1,-11.7,65,1014.6,16.1,WNW,27.8,37.0,0.0,,Overcast,300,2012-01-14 15:51:00
11:51 AM,-5.6,-11.1,66,1013.4,16.1,NW,20.4,0,0.0,,Mostly Cloudy,310,2012-01-14 16:51:00
12:51 PM,-5.6,-11.7,63,1013.5,16.1,WNW,31.5,46.3,0.0,,Mostly Cloudy,290,2012-01-14 17:51:00
1:51 PM,-6.1,-12.8,60,1014.1,16.1,WNW,35.2,50.0,0.0,,Mostly Cloudy,300,2012-01-14 18:51:00
2:51 PM,-6.1,-13.3,57,1014.8,16.1,NW,25.9,38.9,0.0,,Mostly Cloudy,310,2012-01-14 19:51:00
3:51 PM,-6.1,-13.3,57,1015.0,16.1,WNW,24.1,33.3,0.0,,Scattered Clouds,300,2012-01-14 20:51:00
4:51 PM,-7.8,-14.4,60,1015.7,16.1,NW,24.1,35.2,0.0,,Partly Cloudy,310,2012-01-14 21:51:00
5:51 PM,-8.3,-15.0,59,1016.6,16.1,NW,20.4,31.5,0.0,,Partly Cloudy,310,2012-01-14 22:51:00
6:51 PM,-8.9,-13.9,68,1017.5,16.1,WNW,24.1,38.9,0.0,,Partly Cloudy,300,2012-01-14 23:51:00
7:51 PM,-10.0,-15.0,67,1018.6,16.1,NW,22.2,38.9,0.0,,Partly Cloudy,310,2012-01-15 00:51:00
8:51 PM,-10.6,-15.6,67,1019.1,16.1,WNW,22.2,37.0,0.0,,Partly Cloudy,290,2012-01-15 01:51:00
9:51 PM,-11.1,-16.1,67,1019.9,16.1,WNW,24.1,38.9,0.0,,Partly Cloudy,300,2012-01-15 02:51:00
10:51 PM,-12.2,-18.3,61,1020.3,16.1,WNW,20.4,0,0.0,,Clear,300,2012-01-15 03:51:00
11:51 PM,-13.3,-20.0,58,1020.2,16.1,WNW,31.5,46.3,0.0,,Clear,290,2012-01-15 04:51:00
